SentenceID, MaskedWord, Softmax, Surprisal, Condition, EmbeddingLevel
8,at,1.5019683e-05,16.022785,nwh-ngap,3
9,at,2.8015447e-05,15.123418,nwh-ngap,3
10,at,2.4167173e-05,15.336592,nwh-ngap,3
1,at,2.1180515e-05,15.526903,nwh-gap,3
2,at,1.879024e-05,15.6996565,nwh-gap,3
3,at,1.7563883e-05,15.797029,nwh-gap,3
4,at,1.71345e-05,15.832736,nwh-gap,3
5,at,2.2375587e-05,15.447715,nwh-gap,3
6,at,1.5641177e-05,15.964292,nwh-gap,3
7,at,1.5686448e-05,15.960122,nwh-gap,3
8,at,1.4155974e-05,16.108229,nwh-gap,3
9,at,2.770851e-05,15.139312,nwh-gap,3
10,at,2.4581372e-05,15.312075,nwh-gap,3
1,at,2.206905e-05,15.467616,wh-ngap,4
2,at,1.6312888e-05,15.903628,wh-ngap,4
3,at,1.6583394e-05,15.879901,wh-ngap,4
4,at,1.270706e-05,16.26401,wh-ngap,4
5,at,2.1214526e-05,15.524588,wh-ngap,4
6,at,1.742011e-05,15.808887,wh-ngap,4
7,them,1.5169721e-05,16.008446,wh-ngap,4
8,at,1.3902576e-05,16.134289,wh-ngap,4
9,at,2.8555702e-05,15.095861,wh-ngap,4
10,at,2.0528305e-05,15.572026,wh-ngap,4
1,at,2.3536888e-05,15.374717,wh-gap,4
2,at,1.567677e-05,15.961012,wh-gap,4
3,at,1.7080944e-05,15.837253,wh-gap,4
4,at,1.2542659e-05,16.282797,wh-gap,4
5,at,2.1342203e-05,15.515931,wh-gap,4
6,at,1.6716947e-05,15.868329,wh-gap,4
7,at,1.8008193e-05,15.760987,wh-gap,4
8,at,1.2834694e-05,16.249592,wh-gap,4
9,at,2.8013364e-05,15.123526,wh-gap,4
10,at,2.0418789e-05,15.579743,wh-gap,4
1,at,2.0544789e-05,15.570868,nwh-ngap,4
2,at,1.7944458e-05,15.766102,nwh-ngap,4
3,at,1.684963e-05,15.856923,nwh-ngap,4
4,at,1.3449288e-05,16.18211,nwh-ngap,4
5,at,2.1629345e-05,15.496651,nwh-ngap,4
6,at,1.5728438e-05,15.956265,nwh-ngap,4
7,at,1.7621383e-05,15.792314,nwh-ngap,4
8,at,1.7516111e-05,15.800958,nwh-ngap,4
9,at,2.9054256e-05,15.070891,nwh-ngap,4
10,at,2.2083983e-05,15.46664,nwh-ngap,4
1,at,2.1423823e-05,15.510425,nwh-gap,4
2,at,1.7295346e-05,15.819257,nwh-gap,4
3,at,1.7105524e-05,15.835178,nwh-gap,4
4,at,1.3899888e-05,16.134567,nwh-gap,4
5,at,2.1568443e-05,15.500718,nwh-gap,4
6,at,1.4665213e-05,16.057243,nwh-gap,4
7,at,1.8124194e-05,15.751723,nwh-gap,4
8,at,1.6224345e-05,15.91148,nwh-gap,4
9,at,2.9472369e-05,15.050278,nwh-gap,4
10,at,2.1708756e-05,15.491364,nwh-gap,4
